x1,x2
1.2218996621013514,0.07082979413252882
1.3572255916802527,0.07281980130214868
1.2062517889728308,0.07130492302397085
1.3849597361430699,0.07089384123298267
1.1800490261652032,0.06719821299162032
1.2914502089496291,0.07085449990917904
1.2917662851036529,0.0703592150371933
1.2179850224509845,0.07224212920040325
1.4274837105774307,0.07779480659441505
1.299044239377825,0.07197049010226554
1.2499649376901028,0.06865367627778007
1.1101560006733864,0.06888972778973075
1.3599028135174938,0.07191350839804807
1.3358564557864099,0.07396268196965644
1.3543506218060557,0.0729806984831273
1.4491619298589988,0.07758273569498507
1.4732236891313764,0.07235502611005477
1.2552925780636666,0.07348144928656568
1.4610543077665519,0.07345966694653848
1.3255619279675916,0.06990093692131612
1.39984618646646,0.07160999014410972
1.4007631888109897,0.08474757061880485
1.6071508687250446,0.0814090871344959
1.5353227080283254,0.0796476990016663
1.617189915098781,0.07935272121452033
1.5429439958989017,0.08307714890123208
1.4859868300289802,0.07692386066886325
1.5177807664958893,0.07396708273930366
1.6293357670273398,0.0842966342496061
1.8492436108978687,0.08855526628906188
1.7192394894712704,0.08695625821196838
1.7651215507044986,0.09142401367415412
1.7076684392392651,0.08660318498164524
2.023008888268399,0.08789283654978113
1.6735594453645848,0.0823799337886996
1.7596809034062282,0.0960481695992077
1.8238342997675923,0.09353854995171494
1.796319128958667,0.0960269784159959
1.7235781289511687,0.09529573408281375
1.8923456208250045,0.0962408533984148
1.7605390956825488,0.09351197257613261
2.077654809465933,0.10214670851243712
1.8204759496501446,0.09611566683582451
1.9815444936647741,0.09655790939050568
2.047513187670839,0.09887878690947499
2.188149493376389,0.11348082553115453
1.883171692839117,0.09942265892667583
2.572284077677865,0.1145809294221322
2.335305780369566,0.11850388111973742
2.4873354228018476,0.11800051546910675
2.3110717613499068,0.12232315997636427
2.280951009534757,0.11263971024021281
2.5309379199829363,0.12298920549507657
2.6811378546200078,0.13194462065527252
2.4528962081969827,0.12806468732499635
2.7140810210297355,0.13415429270085868
2.9160152482628865,0.14471324851334097
3.033312575392381,0.15679312446826751
2.7608583292655373,0.15007713890181876
3.3622560552129412,0.1543487668450766
3.3518460545656876,0.1599404853914876
2.9911484293734505,0.1557830333843426
3.4108965447930797,0.18174275302730084
3.803763168527398,0.18764476914477676
3.598708879182265,0.19908563017796696
3.7685746278904113,0.2043778852307057
3.840413840897832,0.18746794438180034
3.3986064514401377,0.1905992546679377
3.2776556647919874,0.15939737431224235
4.077099528724918,0.2318552470326577
4.288976006504736,0.21757767376093826
2.4440790053978003,0.14118144978609076
2.239005640119197,0.1357900929434141
2.7272019457845214,0.17993173044893823
1.7224986778072815,0.1270075934282356
1.1606271872725116,0.07702814256962215
0.8777494587884557,0.06709020113822986
0.9952076364991698,0.09645516468979336
0.9741856285245084,0.09364253034781762
0.6643731514861184,0.0605824108821159
0.6047039241921205,0.10458572191188881
0.5848983808953948,0.06124088117607555
0.5224510301780021,0.06103403572070876
0.5173219954437811,0.0774798279244959
0.5549776873926241,0.06073453385211337
0.4620500780522652,0.07375822735497606
0.39904702631328676,0.08758908246880963
0.40179879087182635,0.10410376616229905
0.4917067046405798,0.10063274362350112
0.39671271427938426,0.08049225320493521
0.43749196959331843,0.07074673817394898
0.41505967608541355,0.07922145991883563
0.4198158636342421,0.08425732572599423
0.3506443865640761,0.08450816705071988
0.3858831857920254,0.08204511049042731
0.42388168366887236,0.08252057066085976
0.3856862113038321,0.08746180607972137
0.37938914789636735,0.08518723362904976
0.4098095973421654,0.09624597487126693
0.3450093932816455,0.08839103485719575
0.2559042176732019,0.15723501160095762
