H,std_H,M,std_M,H_2,std_H_2,M_2,std_M_2,T,M_4,std_M_4
-9.748,7.881028270892486,6.572,4.275874074279911,157.072,214.0884599521531,61.456,65.51699428805125,4.16,8065.024,14274.059775898022
-9.464,8.022035717762488,6.406,4.297165301641261,153.856,215.06834648003803,59.484,65.72943101915686,4.15,7854.384,14296.212616624158
-10.0,7.889121512452336,6.75,4.304884671165074,162.176,216.1907756484431,64.076,66.39930038103634,4.14,8510.192,14491.43332161629
-10.02,7.662526627315191,6.854,4.182364902322151,159.056,202.87235902916404,64.452,63.79399164003905,4.13,8219.664,13549.631734894323
-9.88,7.9690090416001595,6.612,4.412360470873263,161.056,216.92215212855527,63.168,67.16745672751978,4.12,8497.152,14586.76704735459
-10.12,8.037051337038617,6.78,4.366539438350083,166.944,231.2553824582596,65.016,68.32876820611187,4.11,8891.232,15341.400393712958
-9.276,7.286763405032506,6.25,4.228401515866176,139.088,187.2408165421722,56.924,61.614922077550496,4.1,7032.944,12525.076413980078
-8.884,7.700249206216499,6.066,4.228655285729204,138.16,203.39352823363708,54.66,62.78842876507412,4.09,6926.16,13464.722975955325
-9.792,7.697271203743829,6.528,4.28807691204386,155.072,209.90221951603502,60.984,64.58361082183922,4.08,7885.92,13921.21323489916
-9.012,7.399906392287311,6.232,4.089364119138681,135.92,189.34025280254417,55.544,59.99919972772943,4.07,6681.44,12503.201060654954
-10.08,7.923154446076156,6.84,4.324939896126316,164.32,225.98468682341883,65.472,67.25084305710891,4.06,8804.736,15030.522760062095
-9.16,7.469819154316804,6.144,4.258332701586079,139.648,192.03337447671146,55.864,62.3044729642371,4.05,6998.752,12812.764565475563
-10.284,8.28806588029053,6.852,4.50848338384677,174.384,232.998052860183,67.256,70.30087251717916,4.04,9460.64,15599.118937363808
-10.216,8.132126134995413,6.814,4.354350050738268,170.432,230.2098737282178,65.372,68.61458720693128,4.03,8976.752,15364.979096149824
-10.66,8.192650335484819,6.994,4.388533151660497,180.688,242.03615464668943,68.156,69.66098130457478,4.02,9493.04,16096.71275882253
-10.16,7.752322135882803,6.616,4.321946693704494,163.264,217.44175132485307,62.432,66.29498020514372,4.01,8288.384,14563.25616208774
-10.104,7.934995157411763,6.738,4.388919983164266,164.992,217.6351005076455,64.644,66.672321561968,4.0,8619.6,14550.152974851891
-10.4,7.813645311444145,6.982,4.3260132212454465,169.152,215.77747986482927,67.444,67.1162831171353,3.99,9048.784,14503.067188122901
-10.436,8.079801184879933,6.898,4.470523636173013,174.128,224.36310395967163,67.548,69.16961856286424,3.98,9342.384,15072.8672610095
-10.212,7.7613977668520056,6.858,4.277163795101859,164.464,212.21156059567176,65.308,65.50972951142951,3.97,8552.368,14179.394062390416
-11.264,8.76807750782252,7.284,4.6239295760991785,203.68,265.80863761704927,74.416,75.50995097797838,3.96,11233.792,17801.223205171504
-9.544,7.50309005412839,6.408,4.142788758638159,147.328,202.2849168959554,58.208,62.438828811432245,3.95,7282.88,13370.001112765674
-9.984,7.819775757200001,6.626,4.332076971949008,160.768,224.97809964821306,62.652,66.57452262737648,3.94,8353.008,14922.739502993749
-10.352,7.889381366009528,6.888,4.34584196012031,169.344,221.11857246076607,66.312,67.10199202209522,3.93,8895.456,14743.19600617656
-10.156,7.94826011393933,6.746,4.340774853217606,166.256,228.18350987347486,64.332,67.70224050479695,3.92,8717.616,15273.012264651008
-9.504,7.619188673082983,6.504,4.261002245967506,148.32,208.63603378753774,60.44,63.887526294387186,3.91,7730.528,13786.355605819334
-10.948,8.081497794753558,7.086,4.450214422745089,185.104,231.84944975425617,69.996,70.34785572286339,3.9,9843.312,15651.959599422622
-10.936,7.724219544236659,7.062,4.372559350686424,179.2,224.54160178223313,68.972,68.50532969190205,3.89,9445.424,15182.702166917235
-9.768,7.416817726301842,6.636,4.186290604942403,150.368,200.21632089105805,61.544,63.0724837167699,3.88,7761.824,13366.317313888652
-10.408,8.037545529459734,6.908,4.3893966331151715,172.864,225.10329406074223,66.968,68.28491638572756,3.87,9142.88,15098.846859349296
-10.956,7.9264678699211855,7.186,4.380021528324784,182.8,221.78939229488535,70.804,68.57188700690456,3.86,9710.608,14955.279998655133
-10.824,7.829580213927586,7.208,4.265082288412138,178.4,218.58725577761479,70.128,67.246127454729,3.85,9435.456,14715.2622862189
-10.456,7.730188860553139,6.92,4.304896297488725,169.024,212.7956611809024,66.4,65.90410724189618,3.84,8747.968,14285.16509462725
-11.024,8.19430110324063,7.112,4.4988549316126765,188.608,241.64935080555207,70.8,71.64074536460656,3.83,10139.904,16252.253321703321
-10.952,8.462464730166346,7.106,4.580146476013812,191.488,244.46220899686645,71.452,72.3010313559574,3.82,10327.6,16426.338902193933
-10.516,7.912796999566991,6.932,4.35871246750395,173.136,225.8518952379691,67.032,67.81561718316759,3.81,9087.648,15106.883502736799
-11.592,8.539933633610183,7.592,4.4512188610929195,207.232,256.8921870586409,77.432,73.61614437548813,3.8,11409.632,17294.77646196809
-10.972,8.526189765183034,7.15,4.504863349069957,193.008,256.7072467745049,71.396,73.31009175791252,3.79,10466.384,17160.21116407778
-10.6,8.019495764218117,7.04,4.414735540198291,176.608,225.88456825151687,69.032,68.95152854933158,3.78,9514.976,15167.594115306185
-10.676,7.979391874992399,6.954,4.381904276120724,177.584,233.74933945938267,67.54,69.23830112258923,3.77,9350.8,15616.023140951702
-11.288,8.393062581650362,7.392,4.467918788238916,197.792,248.23816572582646,74.584,72.36086676539355,3.76,10793.632,16634.33570795723
-9.836,7.500223820484116,6.61,4.156100717400046,152.944,207.48038214003023,60.948,63.23350197301879,3.75,7709.136,13789.021191328951
-10.944,8.254513977273344,7.148,4.446781967880804,187.84,245.3314531851184,70.848,71.66165144823478,3.74,10149.696,16479.003254804455
-11.504,8.322454400430637,7.348,4.537343218611911,201.536,253.48958494122328,74.56,73.31754129716751,3.73,10929.28,17077.007029649274
-11.5,8.494595820764998,7.536,4.488747358991465,204.336,256.7239807776171,76.92,73.9442854949411,3.72,11378.976,17273.89073337251
-11.304,8.079409685172601,7.268,4.485118983069713,192.992,234.88177746556966,72.92,70.73939257345698,3.71,10316.384,15866.785921667568
-10.592,7.551063140681221,6.962,4.224737199448554,169.152,207.45833281855866,66.3,64.81319889305534,3.7,8592.24,13905.663665729311
-11.656,8.208108005931516,7.47,4.520125167684135,203.168,248.02947081827676,76.212,72.56018216650259,3.69,11067.984,16669.13188734259
-11.568,8.516214059187444,7.394,4.608905076697286,206.272,249.90355299955584,75.892,73.7839576629528,3.68,11198.224,16827.318018672064
-11.736,8.77492468932374,7.566,4.636932730280347,214.656,269.2197037976845,78.724,76.1444535196215,3.67,11989.648,18038.367220346525
-12.032,8.451651105340684,7.854,4.489414086363479,216.128,255.76061680624153,81.82,73.70595748084526,3.66,12121.648,17255.540598121795
-11.312,7.893602787382005,7.426,4.355857837154181,190.208,232.96101727879616,74.1,69.21234245673489,3.65,10276.368,15595.447267457515
-11.328,8.782342827830483,7.22,4.74026054875363,205.376,262.6196712276437,74.576,76.61311763525742,3.64,11425.28,17726.220062927106
-12.284,8.325662776059373,7.856,4.591333612834548,220.144,256.87982892884065,82.776,74.94503707773174,3.63,12463.008,17390.396108103254
-11.144,7.949997890972452,7.208,4.4506791104891565,187.328,234.6834479394249,71.744,69.90110606155405,3.62,10028.48,15717.1185471455
-11.7,8.33087050694004,7.472,4.544652887720895,206.224,255.6828260394732,76.464,73.59097999304221,3.61,11256.96,17175.489737591943
-11.956,8.441168006698913,7.558,4.580569573493848,214.128,259.13313488938,78.084,75.00305595375698,3.6,11716.944,17566.118830738895
-11.272,8.416463203320792,7.262,4.585235040909068,197.824,246.47313449954342,73.74,73.10001376205076,3.59,10775.856,16594.316314244505
-12.14,8.323561838641057,7.768,4.501381836551796,216.592,253.87235514862329,80.584,72.97051212400555,3.58,11813.152,17112.577185065107
-11.204,8.14031010764631,7.276,4.455971238650411,191.728,243.25992149428438,72.776,71.46552417176514,3.57,10398.56,16365.459400450325
-12.384,8.671316839773285,7.854,4.6177925470952035,228.48,270.8872486875332,82.988,76.16398629804515,3.56,12682.16,18244.36252046583
-12.224,8.711929850596926,7.648,4.684660290996782,225.248,274.35308657296366,80.416,77.23439710450322,3.55,12425.92,18446.52699973499
-12.084,8.425671245422285,7.58,4.633472679219018,216.944,257.12292208409013,78.904,75.28135271145217,3.54,11887.456,17419.382318107848
-12.716,8.69729768301551,7.994,4.657215225180564,237.264,276.1767330748409,85.572,77.04248412635954,3.53,13252.176,18572.128837874097
-11.932,8.307128528221073,7.668,4.573695955646232,211.312,249.30697668662353,79.696,73.62053767507791,3.52,11766.016,16894.46817626121
-12.204,8.630229711013772,7.656,4.693793316252399,223.344,264.9338627197656,80.624,76.45013569149009,3.51,12339.008,17882.957400534324
-12.868,8.480005099437529,8.03,4.656262533489793,237.424,273.402064573245,86.14,77.2316588526307,3.5,13378.864,18481.907152279757
-12.812,8.677785429472195,7.938,4.735248523422881,239.376,273.0542972986752,85.412,78.05138227010636,3.49,13381.136,18560.98955602322
-12.284,7.961829860951234,7.688,4.543489771012949,214.224,243.53416744825506,79.728,72.4377059081611,3.48,11598.528,16528.189993634565
-12.48,8.413345611846951,7.93,4.5707758632416,226.464,270.5979452101438,83.756,75.75539151336586,3.47,12748.208,18230.186319672815
-12.856,9.041516079342722,8.028,4.773049130063297,246.944,291.8315447557281,87.208,80.15508451479278,3.46,14023.648,19615.867988366794
-11.448,8.274524987197982,7.186,4.597667076087886,199.456,241.07697976823542,72.756,72.56604091649407,3.45,10554.0,16332.567454005499
-14.016,9.111902697613203,8.7,4.658293646787384,279.392,302.0200232276503,97.368,81.28783604136774,3.44,16081.632,20495.809410998823
-12.368,8.74374227828274,7.866,4.588583561307248,229.344,274.8022378619467,82.908,76.57727871644181,3.43,12731.952,18514.282992771623
-12.432,8.68751108481876,7.674,4.717624400053483,229.952,268.4355105408361,81.124,77.08628230054242,3.42,12517.456,18140.171971158583
-13.088,9.1505184546007,8.06,4.767717601864769,254.944,304.8479377150666,87.672,81.41602412906802,3.41,14308.32,20476.830567441037
-13.172,8.787242549948855,8.36,4.5505062473429385,250.64,275.6431634442501,90.576,77.18877075281308,3.4,14156.16,18649.238933726145
-13.08,9.006815348541501,8.158,4.783504773481251,252.128,285.41670292803525,89.412,79.95758545298546,3.39,14381.328,19313.183053139117
-13.228,8.89556896140697,8.17,4.779743292891988,254.032,286.5468269935301,89.572,79.49616630037237,3.38,14336.464,19315.514374104572
-13.12,8.371360682689502,8.006,4.7802525890181595,242.144,271.4478498702821,86.924,78.09489763766284,3.37,13648.496,18454.889302652482
-13.56,8.76785465637263,8.422,4.617275737405688,260.672,289.61608016456864,92.228,79.41928883740674,3.36,14807.12,19636.174462790175
-13.452,8.859920665231387,8.272,4.7460025853912615,259.376,292.24081733960315,90.928,80.39463983446977,3.35,14724.736,19846.2967074289
-13.58,8.978207405056326,8.26,4.809525083782341,264.944,298.28483485874153,91.336,81.60261080437371,3.34,14994.592,20239.564035271946
-15.144,9.159430067376416,9.19,4.741559066634346,313.152,307.3190359966104,106.916,82.5081847124547,3.33,18231.824,20907.96728122696
-12.488,8.662383788132045,7.828,4.636368396914974,230.912,266.78646005985996,82.752,76.6467038639837,3.32,12716.736,18074.973775895316
-14.748,8.969333584215995,8.938,4.736516714906704,297.872,306.1190822351793,102.3,81.99029459886343,3.31,17180.976,20731.642612896183
-14.352,9.48588836525489,8.64,4.943565397447355,295.872,315.2357803505389,99.064,85.38504851852292,3.3,17096.992,21311.514933779545
-13.78,8.97642335098875,8.498,4.671811406919358,270.384,298.27120923457943,94.02,80.68336510957762,3.29,15343.056,20190.80335442255
-13.776,9.066864509411841,8.442,4.794123446431017,271.904,295.9767169913894,94.228,81.7334470848524,3.28,15552.592,20101.207868964673
-14.44,9.209735024376062,8.872,4.681616551313611,293.248,313.6786712621768,100.608,82.86104204201327,3.27,16981.056,21192.13902505647
-14.652,9.017772242423083,8.984,4.721656281225693,295.92,301.30026128008495,102.984,81.5153267336425,3.26,17243.808,20461.260579241625
-14.132,8.96386785528027,8.666,4.689395956243663,279.984,299.8654615640806,97.068,81.16782362236646,3.25,16003.824,20320.158658064483
-13.04,8.691256407329032,8.102,4.686956748633762,245.504,275.72537508627386,87.588,78.39004563881343,3.24,13810.512,18786.103971613917
-13.632,8.92682834293705,8.298,4.770949377006421,265.44,297.8874003768929,91.596,81.6363968171384,3.23,15047.664,20242.17448187963
-13.812,8.977151287866615,8.366,4.861036275700242,271.28,297.21611500559493,93.596,81.97656336381115,3.22,15473.648,20123.66486074352
-14.988,9.089911027203872,8.978,4.830615990828793,307.184,311.1082552593077,103.916,84.11466114905427,3.21,17866.736,21188.976989656017
-14.192,9.249469643643828,8.598,4.847049606708175,286.88,313.8177993855849,97.396,83.91035771662598,3.2,16519.888,21242.427202862786
-13.816,8.86051085731814,8.358,4.850914075446746,269.312,295.62924636663945,93.364,81.68895022332327,3.19,15383.248,20049.646979498135
-13.964,9.002207714985461,8.44,4.746043080812156,275.952,303.5735868263551,93.736,82.17714638138385,3.18,15532.768,20611.59698025003
-15.76,9.460650289694888,9.372,4.861815839092761,337.792,335.2626280481703,111.448,86.5786530223193,3.17,19909.024,22708.058520119615
-14.608,9.015520817768413,8.906,4.739369749832315,294.592,308.72229428888187,101.756,83.0856647785386,3.16,17250.608,20952.817288151175
-14.628,8.982109679484784,8.818,4.751995102844432,294.576,307.39459927536734,100.316,82.63864283305536,3.15,16885.616,20883.79221630683
-14.992,9.06653947976504,8.956,4.725716495558784,306.88,314.84276642090344,102.52,83.85937034102983,3.14,17535.712,21492.874175535046
-15.484,9.140311224968725,9.148,4.7733511164464835,323.216,322.6447659407928,106.448,84.97234606385535,3.13,18544.256,22052.343955607088
-14.72,9.301188747257637,8.838,4.921582873220563,303.104,317.86630549992583,102.308,85.2174580185959,3.12,17721.68,21528.353820853
-15.244,9.077823024870604,9.14,4.738232882715967,314.704,315.1388279232898,105.968,83.35679535185677,3.11,18170.624,21413.957339164277
-15.832,9.21176598881195,9.49,4.778151392613124,335.424,321.06437759203146,112.868,84.50099996446784,3.1,19872.464,21794.469737615735
-15.78,8.975531190974724,9.408,4.7539600478060535,329.488,314.1264160513427,111.088,84.15820137609201,3.09,19416.064,21474.265215798718
-15.76,9.435222489344035,9.308,4.8860013312533,337.312,337.0281332746846,110.488,87.21086854051848,3.08,19805.728,22841.369965479655
-15.448,9.331579414781528,9.31,4.762203122356142,325.632,322.4983934685409,109.332,84.55501952768583,3.07,19095.888,21864.18790287232
-15.988,9.248859248436935,9.528,4.739586446060423,341.072,330.40404605520445,113.224,85.36451795052159,3.06,20099.488,22456.205615296913
-17.028,9.472959038914553,10.074,4.7645802779704765,379.6,341.5620011075597,124.164,86.97900005432606,3.05,22974.48,23128.977428465932
-16.004,9.329899840353649,9.402,4.837954299267595,343.088,329.46979011526776,111.78,86.38188137236551,3.04,19949.136,22514.309648053444
-17.036,9.272145203601841,10.158,4.57383383563023,376.112,339.71084014336503,124.084,84.90796373901748,3.03,22598.992,22970.41029945398
-16.152,9.066592474524214,9.522,4.797346196651908,343.008,321.00509062038907,113.66,84.92307300332655,3.02,20123.312,21968.900857064364
-16.904,9.224525780541562,9.91,4.702553988420975,370.752,337.24519391211015,120.3,86.0775891353339,3.01,21874.032,23041.66345274675
-17.176,9.564334817461198,10.09,4.776894254504565,386.4,352.4043541570235,124.604,88.09006211283454,3.0,23278.256,23830.143109412475
-16.248,9.539680366841518,9.524,4.936982661281869,354.912,342.46242533856,115.056,88.58955340768445,2.99,21078.144,23263.850284708536
-16.444,9.319319380390057,9.738,4.750360188651161,357.168,331.34432972489634,117.372,85.5529597671812,2.98,21088.176,22541.07814308972
-16.356,9.147947799859212,9.738,4.680733411044175,351.12,325.935729400291,116.716,84.6906124894834,2.97,20787.952,22249.5740188822
-16.7,8.986587714964937,9.93,4.611764127572916,359.568,325.84895721625213,119.852,84.11266870713972,2.96,21432.368,22213.60143446499
-17.16,9.346108802584624,10.104,4.672795632062139,381.728,343.4013315211379,123.904,87.06459112077097,2.95,22924.864,23383.69772565555
-16.716,9.608937281285357,9.692,4.8802615660385396,371.664,349.7705570035114,117.728,89.12821020223537,2.94,21795.776,23844.003325541053
-16.972,9.534470206682808,9.97,4.754124704054544,378.864,351.44772727819566,121.98,87.60252166348755,2.93,22545.648,23800.912193639666
-15.988,9.37271058465499,9.372,4.881541298139905,343.376,338.34369371850136,111.64,87.61896760110497,2.92,20132.896,23036.39742919235
-17.296,9.620651793976378,10.082,4.955586124146551,391.616,351.58385593162785,126.18,89.41782343105398,2.91,23908.944,23778.243847461345
