H,std_H,M,std_M,H_2,std_H_2,M_2,std_M_2,T,M_4,std_M_4
-27.96,12.424200608520485,11.332,8.240733322082791,935.968,731.515431007304,196.256,258.89924542818443,4.85,105478.208,275508.36775797093
-28.448,12.549613093190912,10.742,7.909740830141022,966.624,754.0662268650534,177.892,234.49438362560403,4.84,86578.192,266001.2568517108
-27.92,12.64632474395346,10.826,7.792203952826339,939.296,768.4935958033682,177.86,229.78671487780647,4.83,84383.312,233264.45823412083
-27.948,12.895409554860505,11.03,8.08458165030575,947.216,785.0582384650082,186.956,259.0413953570134,4.82,101987.888,304683.96443385497
-29.288,12.557816480374077,11.608,8.502153998994762,1015.328,805.3647128703474,206.96,285.6531114833166,4.81,124348.544,373047.03484465665
-28.144,12.481307906106922,11.094,8.193307896954337,947.712,776.2278935974916,190.14,260.2574770383252,4.8,103819.44,317237.81625283463
-27.948,12.276971125649032,11.134,7.956214259642921,931.664,755.2760720750055,187.204,253.0548619314538,4.79,99018.064,306891.69907143933
-28.636,12.00715102243974,10.804,7.685092364093268,964.048,717.4939353355145,175.728,223.75617274354875,4.78,80897.088,213376.1256105022
-29.196,12.69940387809045,11.106,8.20097677231316,1013.52,786.0664437908883,190.532,257.9591671329164,4.77,102778.832,311673.4022017081
-28.912,12.972916115991522,10.554,8.004070786115596,1004.032,832.898028633819,175.388,237.88563435195286,4.76,87293.936,238281.84220768855
-29.384,13.008834451009582,11.506,8.43226346048717,1032.48,821.6392082834101,203.42,267.0241440272648,4.75,112610.288,295806.870126539
-29.44,12.969448970816247,11.9,8.506371632979503,1034.752,833.5035949165058,213.896,268.9088119291244,4.74,117991.136,294128.5252914372
-29.38,12.938276508059296,11.384,8.5975846877168,1030.416,824.6842760105827,203.44,276.91746366323974,4.73,117994.432,317044.9193625455
-29.332,12.95320661309629,11.558,8.734123935514138,1027.984,831.9363953511771,209.796,282.4256267030642,4.72,123698.832,319013.8714311233
-29.32,12.677630785060838,11.322,8.328606226835417,1020.224,816.9825569265981,197.484,266.50467629384383,4.71,109953.648,311489.025837954
-30.164,12.947151529689176,12.014,8.891955401983912,1077.328,836.3131615131498,223.324,301.69258764749503,4.7,140801.008,390492.9134939595
-28.176,12.644085451186134,11.304,8.535363872526842,953.6,771.0237438714931,200.56,273.15061350408433,4.69,114760.96,309612.97891960846
-29.636,12.717123465203493,11.61,8.669894293880812,1039.856,813.0757501238368,209.884,288.82789355617314,4.68,127389.424,368639.0486783823
-29.472,13.039756564110053,11.398,8.405250992340696,1038.464,826.9759427661209,200.492,269.37126575567555,4.67,112685.36,359508.74599513906
-29.804,12.913262033132309,11.686,8.377086580642436,1054.864,836.7224043169192,206.668,264.10153994136306,4.66,112391.536,279307.4998321369
-30.104,12.394143729955642,12.192,8.645801633503158,1059.712,787.9761363438917,223.32,270.41595809121617,4.65,122923.488,280652.01028055436
-29.384,12.44505618402036,11.054,8.004821119872771,1018.144,777.3234610038647,186.204,245.4258670968491,4.64,94845.552,250980.95112576833
-30.276,12.750780619491751,10.902,7.957746020181954,1079.056,810.8051911044489,182.116,232.01460583618726,4.63,86943.184,216798.73577971302
-28.992,12.745288477644525,11.206,8.219557477451271,1002.816,768.8448846162668,193.068,245.201417432916,4.62,97338.864,241358.79637452797
-30.728,12.565823328215144,11.47,8.428175018005627,1101.952,854.4928482577977,202.524,268.26705469855335,4.61,112911.216,288242.4155231912
-30.004,12.92714566697131,12.078,8.676012286136366,1067.184,835.9886525373241,221.076,289.8351784284556,4.6,132795.024,359629.2868228116
-29.696,12.701059046429984,11.686,8.653108128313217,1043.008,829.0238069008686,211.364,279.68183608063185,4.59,122818.448,319516.71751532983
-30.284,12.823251529147344,12.116,8.72964780221692,1081.392,833.8945751703261,222.928,293.6582469163466,4.58,135845.824,381086.87081994355
-31.224,13.209250860980282,12.402,9.021073981282704,1149.248,876.894900865071,235.108,298.29656581525904,4.57,144167.632,366937.0506653909
-30.992,12.40394267133615,11.422,8.246327541270594,1114.208,814.6271135127223,198.396,254.46166297091185,4.56,104046.96,256206.6119797468
-30.6,13.266800971146283,11.316,8.701255993007898,1112.192,877.2308208499342,203.688,286.31270600799684,4.55,123381.792,342679.3845160123
-30.58,12.834497431700406,11.78,8.935291793749068,1099.696,888.5923789905021,218.528,306.1602968109081,4.54,141394.88,429086.77538982726
-31.644,12.733082713757714,11.928,8.936816137902955,1163.312,870.0564285406117,222.064,299.2423062701226,4.53,138768.832,356924.64071360545
-30.96,12.809155884541125,11.356,8.083725045460824,1122.432,862.3530658530682,194.24,255.32664195906798,4.52,102855.68,294888.83157937304
-30.028,12.758761773855724,11.634,8.701365281250855,1064.304,826.0164664138283,210.988,281.9551641140316,4.51,123935.152,322975.0424716257
-30.836,12.877691522122237,11.552,8.534643292846873,1116.528,849.0390311949695,206.216,269.26324673085264,4.5,114955.232,287272.13398940215
-30.668,12.738761794305285,11.44,8.484243182652323,1102.64,822.483462110604,202.784,269.89717640210665,4.49,113892.992,282890.54947633547
-30.92,13.45119082217387,11.978,8.753978989473765,1136.8,900.3474537852252,220.028,293.31348420421455,4.48,134359.088,388490.21051955194
-31.316,12.337437187534384,12.024,8.956318419955805,1132.752,836.1902323039898,224.712,298.7159524971445,4.47,139637.472,356273.26573055616
-31.1,13.153365007138323,12.16,8.781088059432472,1140.048,856.4272726678952,224.896,286.0431188647087,4.46,132317.056,331902.7728385027
-31.316,13.100525476780225,12.04,9.138156592327904,1152.144,895.7455550341084,228.384,310.2172001279995,4.45,148297.728,391616.8526400232
-31.336,13.023698427125863,12.042,8.655932137046891,1151.392,869.5056931880818,219.86,285.3080108603,4.44,129657.68,354322.3179116832
-31.76,13.218968989340324,12.774,9.275071479560197,1183.264,924.4237305140633,249.116,329.93790562099036,4.43,170808.944,480004.30388901813
-30.944,13.07638542777995,11.646,8.724379565264158,1128.352,875.5360091963091,211.668,294.6939807975696,4.42,131561.04,372897.2150264103
-31.7,13.252230816795398,12.5,8.851460238195072,1180.336,878.5660620746906,234.52,296.52333413694055,4.41,142837.792,362806.65820394456
-31.38,12.775712066997235,11.424,8.097764987809773,1147.76,843.7863508055851,196.016,247.79945987898427,4.4,99765.44,257145.60930319288
-32.0,13.365726416571702,12.28,9.009926679989064,1202.464,979.4998257338349,231.896,318.13785829555223,4.39,154886.24,495194.4067973161
-31.304,12.672970772008753,11.992,8.681203793213202,1140.384,838.6146427669045,219.096,280.33564678588215,4.38,126512.544,309073.0749316734
-32.276,13.448296571710511,11.956,8.941029359419753,1222.416,955.73938744865,222.808,312.8008303945107,4.37,147389.92,454712.2404087789
-31.724,13.02603168664584,11.892,8.993175924733887,1175.92,900.574049825565,222.216,305.17435792139014,4.36,142418.208,405201.0794078293
-32.928,13.566829949360868,12.008,8.795754731761301,1268.128,980.8552740770091,221.48,296.61352157509805,4.35,136944.992,387346.7339740873
-32.88,13.617159286247151,13.182,9.724476409629542,1266.336,1018.5501477627439,268.236,357.130988359799,4.34,199365.552,574248.7364330044
-32.772,12.411206792816484,12.64,9.201470918666594,1227.888,857.3106934367963,244.352,309.7729157872834,4.33,155571.2,377921.5183857872
-31.228,13.098075262250392,10.95,8.44682477910184,1146.576,867.1178060180251,191.18,274.58563121341376,4.32,111871.664,346932.2799761714
-31.908,12.447750097205615,11.826,8.860487132896939,1172.912,863.0323801255346,218.284,296.42447066801145,4.31,135427.504,370385.9387914833
-33.392,13.168285375846763,12.994,9.446756332477579,1288.256,949.744857189423,257.996,332.9676312007331,4.3,177318.512,450163.8764792047
-31.968,13.142134213729962,12.414,9.376594505710722,1194.496,934.0763633861187,241.94,331.8183415843853,4.29,168528.272,495636.11271915736
-32.864,12.63602679536464,11.796,8.640893995938676,1239.552,854.9673868215843,213.736,275.9045444019029,4.28,121730.272,316449.17436010356
-32.828,13.205483739749965,12.828,9.32316133815871,1251.888,933.7979042501548,251.392,326.66347724127866,4.27,169800.256,441931.57566628046
-33.424,13.52135537034106,12.78,9.605199626236816,1299.808,1003.7902280645882,255.496,356.18969255311293,4.26,192022.432,584610.1356870794
-33.968,13.218687896675288,12.194,8.854194529191277,1328.384,949.1588629365959,227.012,296.2812826596619,4.25,139229.264,360943.0251951675
-34.008,13.521788889595001,12.85,9.151899106592975,1339.2,992.388183276235,248.796,322.9245587666795,4.24,166075.44,453587.17919113743
-32.176,13.10560112245069,12.194,9.13771644678592,1206.88,928.5406729817392,232.108,314.381055065002,4.23,152610.736,410162.5730415177
-33.988,13.251394472109547,12.816,9.781094714489468,1330.608,992.6552043336552,259.824,350.7567923096448,4.22,190415.808,504887.5995581023
-33.548,13.428627034214033,13.022,9.56341858202259,1305.616,980.1206502431387,260.94,360.6148852938484,4.21,198002.736,577441.730683872
-33.528,13.691335532688864,12.93,9.157235115194704,1311.392,970.351472568737,250.956,317.1382770192692,4.2,163455.024,403525.7125229699
-33.504,13.332506881293545,12.734,9.110227233183608,1300.096,954.846422454666,245.068,325.8388656105075,4.19,166123.12,467621.4914862291
-33.696,13.35986789119077,12.858,9.2585937138184,1313.728,986.0724237300426,250.964,314.86581774969983,4.18,162024.272,387311.85247514665
-33.776,13.567236044747428,12.966,9.48729955534518,1324.704,993.450141460339,258.036,347.49104842101,4.17,187211.856,506858.80171038024
-33.704,13.56349336831601,13.596,9.764636815167888,1319.744,1027.440384746584,280.104,362.8938813939319,4.16,210018.528,557007.1850623942
-33.768,13.47233015033701,12.056,8.923479842107142,1321.6,973.1424717225481,224.896,295.4700725077715,4.15,137793.472,363458.8679707841
-33.652,12.669625701472615,12.332,8.808141651867286,1292.816,903.4977866018235,229.584,281.196220206208,4.14,131701.056,286386.523853665
-35.224,14.210410260079044,13.474,9.943550583076357,1442.464,1110.3070667551776,280.324,373.751426958016,4.13,218131.984,593833.8677993646
-34.332,13.12211743454409,13.092,9.672077599207167,1350.704,974.2088211524319,264.856,347.9781200535977,4.12,191116.384,501253.89453379204
-36.052,13.51398993354383,14.492,10.19322509502453,1482.192,1049.6725811717024,313.816,379.5018468937876,4.11,242358.112,523569.0713821964
-34.304,13.070210955237654,12.336,9.0200035734175,1347.424,959.5562810385227,233.456,300.54640940827795,4.1,144739.52,377079.00825200265
-34.216,13.426153790479445,12.5,9.483455906785032,1350.816,1027.8761128888284,246.096,348.88863848807983,4.09,182164.8,530499.7020909237
-35.288,12.673344849315422,12.794,8.783775880492323,1405.696,930.6393400051201,240.764,288.5533145179922,4.08,141147.056,321743.25450950983
-34.18,12.737418963111871,12.794,9.509573912431406,1330.352,949.2236520639578,254.028,327.8984180940625,4.07,171940.08,433888.24684135034
-34.168,13.462578394089935,13.154,9.689487611332714,1348.512,1022.7603201769848,266.82,359.8748748183535,4.06,200573.328,600321.5393175402
-34.996,13.463627046723081,12.93,9.568210420483584,1405.808,1007.0540049594683,258.644,337.228985487091,4.05,180506.384,452267.5518972013
-34.844,13.41087303330829,12.598,9.47037929990579,1393.776,1025.2480731195917,248.308,341.9570847106165,4.04,178474.576,538951.8143203856
-35.112,13.403249721731783,12.906,9.855774972081106,1412.32,1001.7222694465293,263.604,355.30523919159566,4.03,195602.64,497021.9714475527
-35.708,13.491951999943105,12.974,9.824451325333332,1456.912,1073.137818284787,264.748,383.5253997171872,4.02,217036.144,707869.3396528031
-35.596,14.080448964540977,13.794,9.65892638230869,1465.136,1073.565075566207,283.476,357.0398561545795,4.01,207708.624,536026.6085274686
-36.092,13.817324431830295,13.676,10.11916110265181,1493.36,1072.2119850761514,289.328,380.50220807026386,4.0,228347.84,561237.4579116914
-36.476,14.137230467290443,14.0,10.369741150652292,1530.16,1170.5171527170394,303.424,397.6955292154514,3.99,250069.696,750699.5641697204
-35.624,12.782097089523534,13.158,9.520171724799383,1432.288,964.3616201355126,263.676,343.38311983991144,3.98,187319.088,488030.94427360327
-35.172,13.584511583231652,13.716,10.111260138161889,1421.424,1054.0397468843441,290.264,379.6868557277331,3.97,228271.136,600592.0701253915
-37.008,13.58235680640206,13.882,10.36192286428757,1553.888,1090.731080397797,299.972,399.87407329119316,3.96,249722.576,651194.6014252773
-35.724,12.811555719738331,13.376,9.614523548416898,1440.176,1005.9213521895192,271.264,353.2150778140638,3.95,198220.288,550570.3502589195
-37.108,13.6387077962082,14.048,10.727197619544848,1562.832,1095.613550860352,312.304,418.7517792638458,3.94,272711.488,684892.3623464305
-36.476,13.760624214721462,14.008,10.280545978965593,1519.664,1110.6022494396723,301.808,399.0926986529798,3.93,250203.776,695162.3218616311
-36.168,13.026029842336976,12.672,9.333570138566033,1477.632,1006.0926831376237,247.608,333.75167492690804,3.92,172588.512,502851.95730065415
-36.656,13.324383783245032,13.352,9.835284888035973,1521.024,1058.0044559702255,274.912,364.814563747011,3.91,208533.184,548574.9535511713
-36.188,12.906557838371747,13.19,9.67106144274916,1475.984,997.9261778310057,267.412,350.8601389344379,3.9,194488.912,492199.8396063094
-37.54,13.609615043109102,14.768,10.199716182826371,1594.288,1120.9257493659388,322.024,390.9595795179047,3.89,256396.0,605878.1406745644
-37.788,14.302993799608233,14.392,10.32981321423776,1632.304,1207.0676235538056,313.728,411.91210421350524,3.88,267927.168,720904.5706403574
-37.428,13.717907894318177,13.914,10.22179480762009,1588.848,1113.6300700092597,297.98,402.16905344338414,3.87,250370.288,683170.6494753045
-36.832,13.350581036569682,13.314,9.588813761323626,1534.656,1053.6261052354548,269.116,347.43926748223,3.86,193016.752,478075.80815011007
-37.84,13.915460468128249,14.2,10.397119798295106,1625.312,1140.9892300451743,309.632,412.0422640984823,3.85,265481.024,692018.8853265957
-36.376,12.90430723228276,12.364,8.891037878366873,1489.568,1004.5332311020818,231.84,302.0872972091596,3.84,144915.264,411622.72935570066
-38.096,13.326979867636647,14.38,10.305814369073886,1628.736,1127.8121805596081,312.888,406.53931380577416,3.83,263007.84,739382.8473741636
-37.996,13.517051997188393,14.224,9.918881399039318,1626.224,1101.784512023533,300.608,374.12778824612576,3.82,230196.8,585064.2728462585
-39.112,13.376935314129257,14.608,9.79215105184873,1708.512,1121.5171164536448,309.184,368.87558246560496,3.81,231527.872,582812.3906310302
-37.724,13.860589451388421,13.87,10.284204629667036,1615.024,1165.5958120296336,298.036,407.9723227378545,3.8,255100.432,747596.2428433673
-38.804,14.158037788974642,15.296,10.774250250874465,1706.0,1192.1425904462753,349.936,425.2385586182604,3.79,303102.208,672507.3971849241
-38.872,14.141555770126553,14.354,10.42897154313154,1710.816,1147.7778845300238,314.692,400.46971562045627,3.78,259246.672,635681.5910112443
-39.308,13.744455101823652,14.792,10.928685747708741,1733.84,1209.647785996472,338.12,444.55491299801275,3.77,311756.576,845549.6109031513
-38.904,13.579071219165733,14.502,9.94076530327594,1697.728,1106.3675226212636,309.028,364.54180822773395,3.76,228256.144,495251.36231965554
-38.008,13.515865292855455,14.554,9.856278721212698,1627.104,1083.6680366226537,308.868,364.069005570121,3.75,227813.136,514079.1910340233
-37.096,13.25195828541572,13.26,9.762156508666498,1551.552,1050.3476250410765,271.032,345.6122434156505,3.74,192786.72,472150.5690018073
-39.036,14.03037973668409,14.16,10.440085986015411,1720.464,1188.0295210333986,309.392,419.174590920864,3.73,271255.04,782782.0900347923
-39.744,13.892136461158715,15.256,10.785304204647487,1772.384,1221.0042882873163,348.952,438.74855896514805,3.72,314075.296,771784.0077665076
-38.04,13.436179923286641,13.824,10.096284413533473,1627.392,1091.3202656682677,292.936,380.44802089194866,3.71,230407.456,574961.1280937545
-39.432,13.643148885485035,14.514,10.516387136198363,1740.832,1128.5763209851111,321.14,409.01794101979937,3.7,270259.28,634848.2866835089
-38.816,12.755267180300102,14.584,10.03152907465136,1669.216,1009.5877320633075,313.224,368.32879866761436,3.69,233639.712,484949.72781290935
-40.532,13.437020857672639,15.304,10.701313101769431,1823.216,1137.1924093661196,348.616,415.5171272366845,3.68,294014.944,618976.8252671813
-39.836,14.104610737061977,15.074,10.498034708112407,1785.648,1202.300512608482,337.324,423.5443079593973,3.67,292997.872,752431.2271482965
-40.168,14.50041509881831,15.154,11.462096826657136,1823.52,1284.4983119932522,360.892,488.28159831725714,3.66,368423.536,940279.7770366736
-39.784,13.759602852941311,14.254,10.67921015476002,1771.904,1182.905044002741,317.108,425.92943572876044,3.65,281791.952,751931.9287400958
-40.276,14.281168571786264,15.988,11.038918140547727,1825.904,1271.7871493836294,377.352,464.57276712260256,3.64,358006.56,873195.7209277727
-40.38,14.103847649436606,15.258,11.08116547246851,1829.264,1230.5466522514969,355.476,458.17659828849753,3.63,336079.056,827770.97694154
-40.8,13.949716649258315,15.316,10.869143585503059,1859.04,1218.0855515154965,352.6,428.15565074078063,3.62,307460.704,684961.7225631117
-41.128,14.143820688331129,15.906,11.22538075849426,1891.36,1240.6972911101916,378.884,452.84554500583494,3.61,348417.104,746599.0266705031
-42.3,14.769703590260171,16.572,11.68286374590174,2007.216,1341.227666355342,410.984,500.8519426062081,3.6,419509.664,955193.8376471605
-41.508,13.57314135217659,14.442,10.698929998046681,1906.96,1201.7687625157173,322.924,412.62783225559565,3.59,274371.376,686665.0049841134
-40.74,14.19936695849579,14.738,10.935581509135348,1861.168,1274.9979009486344,336.676,441.6229317391,3.58,308186.512,813079.6845879718
-40.58,13.805440601088767,15.136,11.185106642791146,1837.136,1206.3116451768544,354.08,455.37244280002466,3.57,332529.344,785972.0321963554
-41.24,14.47369641411232,15.682,11.269333337596944,1910.016,1327.0737992337174,372.796,485.81735754179147,3.56,374759.344,957237.8376565119
-42.3,14.594073694037146,16.228,11.09734955596007,2002.064,1309.2116525050699,386.376,461.3610567100876,3.55,361927.584,808838.4710112737
-41.248,13.875266448577445,15.588,10.823835337412122,1893.728,1211.8601714270055,360.024,431.4828395948846,3.54,315608.544,715029.9325475985
-42.668,14.447231516747367,15.89,11.793344859834422,2029.072,1324.6418953690718,391.436,497.9097066537065,3.53,400888.304,905686.9878770687
-42.096,13.960862784573518,16.198,11.009359745325883,1966.784,1236.479587827925,383.46,449.2052066903474,3.52,348625.104,765287.34057109
-43.6,15.424068915234457,16.926,12.369459467880054,2138.624,1486.8646774986598,439.34,551.4350269877577,3.51,496796.144,1.1264793934483572e6
-42.436,13.790434368796367,15.072,10.996897187286411,1990.8,1235.6546938860074,347.976,439.6922750296174,3.5,314223.264,764013.4917257872
-43.436,14.049886238091156,17.046,11.506271258677952,2083.888,1285.536768918042,422.828,484.2464341892721,3.49,413043.632,818854.5920967888
-43.74,14.718866975587662,17.328,12.024849812493,2129.616,1400.5434368353099,444.712,541.9273699771311,3.48,491160.352,1.0840619144951305e6
-42.216,14.543894556440817,15.306,11.42439849098765,1993.504,1342.923174510231,364.66,476.8571748072636,3.47,360142.288,883854.4165594268
-43.852,15.259979127212558,17.512,12.334747747805872,2155.632,1475.0599236486478,458.664,543.6565842382355,3.46,505639.584,1.0751907569783991e6
-42.296,13.8844215277829,15.642,10.840726791011635,1981.536,1266.1385878440115,362.076,460.5458682050255,3.45,342989.424,897281.3887381753
-42.256,14.066283244849165,16.086,11.363350286325321,1983.232,1276.6283617992162,387.756,481.4863420301364,3.44,381951.984,855710.5082031755
-43.596,15.284711525128843,16.998,12.056921886010764,2134.0,1449.5438487225454,434.156,529.3731723648447,3.43,468447.152,1.0204604600890942e6
-44.012,14.164479817080768,17.478,11.43145634616142,2137.488,1324.871488982353,436.028,488.4291742661103,3.42,428444.912,886853.0087301491
-43.852,14.224641873749809,16.226,11.419778252458993,2125.136,1340.3103899639982,393.564,478.3940789754811,3.41,383524.656,868969.4709205668
-44.28,13.615689001552106,17.02,11.22771845308127,2145.92,1277.6761287156812,415.616,478.6791767962111,3.4,401641.28,856401.5814725648
-45.164,14.849700926874508,17.128,12.084769656789396,2260.08,1516.181788842227,439.264,556.2023978835505,3.39,502004.608,1.248362663987951e6
-44.88,14.65388468414899,17.222,11.894713119709959,2228.736,1469.7034253421548,437.94,539.5124893143126,3.38,482574.096,1.189952343992503e6
-45.88,15.095080704039361,17.464,12.592985638334037,2332.608,1516.9758699880915,463.416,572.2965789853356,3.37,541950.24,1.2336300529212367e6
-44.492,14.53331184393816,16.988,11.858350495599147,2190.544,1385.2132571672248,429.072,510.8373337938385,3.36,444796.608,991178.1305110327
-45.964,14.790045620262617,18.51,12.241803860614732,2331.216,1498.97378354251,492.332,562.8385959234326,3.35,558861.296,1.2084313832679137e6
-46.12,15.68207663313528,18.184,12.229951582721647,2372.736,1607.15759458674,480.08,573.4661707974143,3.34,559011.392,1.349716502667841e6
-46.172,14.669478845876206,19.03,12.22180315961898,2346.832,1491.1612406516008,511.364,579.3897548213914,3.33,596849.936,1.238966998037671e6
-45.2,15.524464854190917,17.382,12.34951766615144,2283.808,1556.8594742488992,454.492,564.32065329539,3.32,524702.32,1.1731839562444957e6
-44.236,13.86652748832903,16.956,11.282080896242029,2148.912,1295.991077565401,414.664,472.1029127894301,3.31,394604.512,819852.1054060499
-45.592,15.00702324735811,17.28,12.581887930827547,2303.616,1501.4154031302453,456.744,571.3715638075873,3.3,534754.08,1.2514751194674866e6
-46.216,14.69180700911883,17.38,12.22673681294781,2351.552,1458.8761890685005,451.408,546.9827270030011,3.29,502660.096,1.115850122149524e6
-46.296,15.408757698588614,17.414,12.634723591762514,2380.512,1578.993755255269,462.724,583.6111426196297,3.28,554374.864,1.3056725318231224e6
-46.408,15.070921294621266,18.234,12.396084337681268,2380.608,1514.9037631967747,485.988,557.4552216816883,3.27,546629.904,1.1572913329709785e6
-47.984,15.430289622616868,19.58,12.261400488604146,2540.32,1559.4885001121302,533.568,560.9365875312745,3.26,599030.016,1.1244507903665912e6
-46.456,15.388205251453494,18.67,12.582902265750516,2394.72,1520.6363011451356,506.74,576.106927220626,3.25,588352.72,1.1455788069824304e6
-47.728,15.220962311683639,18.754,12.99678423304782,2509.408,1536.9709773841932,520.46,596.6261603174765,3.24,626485.424,1.2453375139318379e6
-47.872,16.02849114946658,19.448,13.372887875478883,2548.384,1674.5524280769407,556.88,651.9138296134245,3.23,734681.984,1.4853510081933595e6
-47.652,14.914870074839719,18.946,12.46533066021389,2492.944,1517.9540959796848,514.18,571.195062478134,3.22,590318.608,1.1959002588722527e6
-49.452,15.621771209940812,20.094,13.20975630591502,2689.296,1622.6056679111957,578.092,624.0393903406232,3.21,723226.096,1.330272451490344e6
-48.272,15.681196252707124,18.34,13.258211801754419,2575.84,1697.8319303345845,511.96,624.364231112812,3.2,651543.904,1.4404936020254376e6
-49.4,14.86758369894197,19.938,12.973220897697706,2661.184,1554.9573404034193,565.66,606.2224262018274,3.19,687109.36,1.2786072589247744e6
-51.384,16.63806988113012,21.55,13.848656443326384,2916.864,1871.6577861276808,655.996,707.4635769399699,3.18,930334.96,1.7703706003118572e6
-48.64,15.163519787052488,18.524,12.403841311435714,2595.552,1615.9725438752228,496.84,582.5607053135109,3.17,585887.584,1.3359608702196125e6
-49.8,14.837390206776531,18.96,13.025515884757274,2699.968,1586.4436713916127,528.976,612.0970496761296,3.16,654103.744,1.3198036477311202e6
-49.488,16.505341022901714,19.428,13.540759512234464,2721.216,1869.1252602708523,560.616,685.0800326934037,3.15,783155.616,1.7129236180208297e6
-49.184,15.400367375985399,18.082,13.389867981595808,2656.0,1765.981862857017,506.068,657.2939423900867,3.14,687708.112,1.7054513954324496e6
-49.244,15.644846602802634,19.748,13.359152778636936,2669.488,1697.2506277947136,568.272,655.5980527905974,3.13,752312.064,1.5216463922091776e6
-48.328,15.357091399619144,18.608,12.718809067837448,2571.2,1642.7872503613946,507.864,608.4232345467553,3.12,627734.496,1.4216494536216676e6
-53.164,16.440541213579177,22.002,14.141144507003949,3096.432,1926.8872982185635,683.86,733.6514928172047,3.11,1.005370768e6,1.8461569460551199e6
-51.9,16.4200980392816,21.264,14.343222512114636,2962.96,1859.2393652828616,657.68,732.1155665622763,3.1,968000.192,1.7655150345764232e6
-51.22,16.13207500118456,20.254,13.666830878673599,2883.472,1862.1937941425274,596.82,691.7376066952819,3.09,834216.528,1.711107203448576e6
-50.112,15.88508079273731,18.882,13.71328298147931,2763.296,1795.6578971696326,544.396,683.2022720457892,3.08,762665.584,1.706130098839925e6
-51.572,15.894321169695973,21.514,13.910906416093717,2912.048,1773.6179313094076,656.172,697.4361530660736,3.07,916492.464,1.6034095958809513e6
-52.06,16.463153872676866,21.728,13.936723009669393,2981.008,1819.4744293710576,666.144,696.0329137914966,3.06,927725.184,1.6419821258879178e6
-51.38,16.369592651118825,20.294,13.696465133645146,2907.6,1860.4017648687413,599.252,689.3514908767326,3.05,833833.232,1.717983144442277e6
-53.428,16.280598080963543,22.458,13.95324080380357,3119.344,1882.4197623871853,698.86,715.8625172081183,3.04,1.000351984e6,1.7634447533672457e6
-55.252,17.30884433149978,22.722,14.930292349101194,3352.08,2127.989220772446,738.98,796.1986761681608,3.03,1.17938984e6,2.145253827185993e6
-53.144,16.321202334559967,22.046,14.101657375668319,3090.4,1917.0344465003939,684.684,740.9332400494729,3.02,1.017225264e6,1.938999280416837e6
-53.012,16.61721962266817,21.876,14.166768203133746,3086.128,1941.172241014508,679.056,727.8123629753067,3.01,990298.176,1.8363821577547549e6
-53.812,17.615077262020367,22.096,15.10188236117773,3205.712,2114.1170298429256,716.072,795.7822517549685,3.0,1.145395232e6,2.0721302251276742e6
-52.54,14.687277355456867,19.602,13.18041423170453,2975.952,1674.4157721049671,557.788,641.9537893989908,2.99,722820.016,1.4822072982190142e6
-55.092,18.443744405833314,23.272,15.345667320305934,3374.96,2300.4791680871194,776.84,850.3743922573206,2.98,1.325893856e6,2.431788069390649e6
-55.864,16.23789312605466,23.18,14.210191044793504,3384.192,2004.2991299050493,739.04,766.4051926489793,2.97,1.132969664e6,2.0789385092430334e6
