x1,x2
1.2090042068147506,0.0896207744877389
1.0988061422351338,0.08898689938695507
1.1664725584795934,0.08212843108824834
1.091509206818575,0.08045830645947083
1.2565638593860982,0.0940961362110255
1.1775714954551946,0.0904596084515389
1.2869334653030062,0.0845834086768959
1.3128897387379677,0.09022130754224487
1.2688957616218943,0.09514189013859753
1.09607969073258,0.0829621457600539
1.1944438653102922,0.08033351257216995
1.2722786542568283,0.09355190815113651
1.3062650447657222,0.10068783309450517
1.2532188124585166,0.09463343340830536
1.3394252466131167,0.10489524876642461
1.4510369220334929,0.09838041321679043
1.3517797331580665,0.10772880609564099
1.4611305866740791,0.09964475495627366
1.3938940506172937,0.10105541106717326
1.265088791253858,0.1078531400079328
1.3203696934394704,0.09425735622009665
1.366520059479205,0.10094016971165566
1.6106961019789665,0.11364244896306129
1.4316987664359404,0.10598413744144822
1.6019040039547654,0.10919600657377461
1.3390373536568614,0.1101510790459261
1.3792582564038445,0.11937225599046904
1.454937412179564,0.12112421168095912
1.5791793924878508,0.12777978835147824
1.6084901875923245,0.11529865884622054
1.5930333481384904,0.12240582957943934
1.5880336221376918,0.1175832632799843
1.4336447379890196,0.10193785499190079
1.7010594289738359,0.1288678782329734
1.5632930883394585,0.11759392513101669
1.5903332327406945,0.13533919847533643
1.6046251990856868,0.12436995276859739
1.603087067760441,0.12156800272585047
1.767932779603207,0.12883029115184375
1.781695422075328,0.13913503979260403
1.801149189649364,0.14075449756201586
1.7154578809442145,0.1350112385406478
1.9585967790263599,0.15089703191748016
1.8850726771897368,0.14389446691542596
1.697427041036491,0.13344025247549238
1.8661336850973755,0.15215893942467798
2.174198443109459,0.17260153447199209
2.0386040129792615,0.16711375657069918
1.9729551920390695,0.15554680880148392
2.045728959740043,0.1823930553463488
1.6911061883633833,0.14527902300111725
2.167175982799216,0.16678883351765764
1.9739882324338784,0.18141851165063025
1.974091942723407,0.17403204260229097
2.1616330164314133,0.1684418967244271
2.1412042085005436,0.20792096689814105
2.3580822713243665,0.21012250651747533
2.0925931137781286,0.1786634306086942
2.131645690537882,0.19218918115511113
2.191840484170935,0.1953040248823966
2.318456887575179,0.22032101722098854
2.292901259673252,0.18209911852497207
2.3739624793335774,0.20521553880740226
2.288182909018956,0.19343322366766905
2.4681338880606685,0.2293010456553619
2.2792239142920425,0.2149013378332328
2.2734086668022004,0.19459296509196597
1.9317474003172561,0.1972927538943245
1.8398829072930494,0.20707476890349502
1.5575689612418078,0.14385147379907284
1.6046590611531457,0.14457105585046234
1.4968109457940462,0.14834838059675587
1.1764244928710132,0.12264173624159377
1.066994324994973,0.11587950342699141
1.2119210638582048,0.12207073496614608
1.0349217212198984,0.11646062622932045
0.8313837034252234,0.10337147884065845
0.8750920182797377,0.09879882070501239
0.7020526725998928,0.09357172878585035
0.6267540523523719,0.09526584024610579
0.6473630855636798,0.1009249981665966
0.5873489026655389,0.10031871291329929
0.6479433397961327,0.11255700711787324
0.49740564359447437,0.10867132130773677
0.6110413813738574,0.12967685266521356
0.4662906145920686,0.11174246165414113
0.425954497036245,0.12123686064404775
0.42199525525717346,0.12114730620596136
0.41375941683206513,0.1390313312469847
0.3942030724664648,0.13356420404729297
0.4649323165664584,0.1196273479219091
0.487296905006812,0.13162391870676612
0.3990641326618868,0.13267236613413688
0.3724654468180982,0.1637595528749518
0.38931334623359376,0.1492932556729642
0.4174830071047567,0.13445429020984945
0.32329070502495905,0.1774639988475591
0.3847794547815472,0.1485420610648662
0.3537937322396686,0.1570775415898044
0.3411729144787902,0.17206639786150918
0.3666839736361819,0.16761474280381528
